"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","category_senti","sent.value"
"2044","The cloud gives us access to a whole new frontier in ITthe intelligent edgeharnesses the power of th…",FALSE,0,NA,2018-12-11 15:03:42,TRUE,NA,"1072507221974626305",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","qrsystems",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,1,"Positive",1.55
"2045","<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E39> FUSZ amended S out yesterday evening closer and closer to NASDAQ
<U+2705>another opportunity to load discounted shar…",FALSE,9,NA,2018-12-11 15:03:27,TRUE,NA,"1072507159655661568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realsheepwolf",7,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,1,"Positive",0.25
"2046","Looking for a businessclass email solutionblocksmillion spam and malevolent email messages every…",FALSE,0,NA,2018-12-11 15:03:22,TRUE,NA,"1072507136977068033",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","CloudFactors",0,FALSE,FALSE,NA,NA,1,0,1,1,0,1,0,0,1,0,"Negative",-0.75
"2047","When you undergo a digital transformation your business culture is impacted Savvy Technical Solutions and…",FALSE,0,NA,2018-12-11 15:03:10,TRUE,NA,"1072507085663989760",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","SavTechSol",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,2,"Positive",1.6
"2052","Why you should perform a Risk Assessment for Office",FALSE,0,NA,2018-12-11 15:02:21,TRUE,NA,"1072506882835841026",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SharePlicity",0,FALSE,FALSE,NA,NA,0,1,0,1,0,0,1,1,1,0,"Negative",-0.75
"2053","I would have thoughtwould be above shitty hold tactics on the phonewas told by a rep the IT team lik…",FALSE,0,NA,2018-12-11 15:02:08,TRUE,NA,"1072506827424841731",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","justchelseaa",0,FALSE,FALSE,NA,NA,0,0,0,1,0,0,0,2,0,0,"Negative",-1
"2054","Good morning from angelbeat New Orleans Azure data management talk by <U+2066><U+2069> to start the day",FALSE,0,NA,2018-12-11 15:01:44,FALSE,NA,"1072506725033480194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelbeat",0,FALSE,FALSE,NA,NA,0,2,0,0,1,0,1,2,0,3,"Positive",2.35
"2055","Citiesall know that the future is inclusive so they are investing in Inclusive Physical and…",FALSE,0,NA,2018-12-11 15:01:41,TRUE,NA,"1072506713260154880",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","EnablingCities",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.8
"2056","Want to give your apps a more human feel Time to integrate some AI usingCognitive Services Azure…",FALSE,0,NA,2018-12-11 15:01:07,TRUE,NA,"1072506570972512256",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","StuCole2",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2059","The two cloud giantsandprimarily offer software and services for edge computing which tight…",FALSE,0,NA,2018-12-11 15:00:56,TRUE,NA,"1072506526231920640",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","CounterPointTR",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Negative",-0.15
"2060","Cool",FALSE,0,"danholme",2018-12-11 15:00:33,FALSE,"1072285181283774465","1072506429666406400","15031499","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ra_Koellner",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.75
"2063","Dont missMVPdelivering the Keynote State of Compliant Database DevOps at our free virtu…",FALSE,1,NA,2018-12-11 15:00:08,TRUE,NA,"1072506322292215810",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","redgate",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,2,"Positive",1.4
"2064","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 15:00:04,TRUE,NA,"1072506307851235328",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","Mervo24",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"2067","Accessibilitysuper top",FALSE,0,"raceclutch",2018-12-11 14:59:12,FALSE,"1072442734571606017","1072506090389204992","3360606411","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OzturkSdr312",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,1,0,1,"Neutral",0
"2069","Good talks at aconference today but disappointed to see plastic cards and holders 

SaveThePlanet",FALSE,0,NA,2018-12-11 14:58:02,FALSE,NA,"1072505797148663809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Messy_Baker",0,FALSE,FALSE,NA,NA,1,1,1,0,1,1,1,1,1,1,"Negative",-0.25
"2070","president calls for government oversight on facial recognition",FALSE,0,NA,2018-12-11 14:56:44,TRUE,NA,"1072505467811844096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BradleySaull",0,FALSE,FALSE,NA,NA,0,1,0,1,0,0,0,2,3,1,"Negative",-1
"2074","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 14:55:22,TRUE,NA,"1072505123815993345",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","mahlatse_legodi",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"2075","MonitorAzure resources with ten brand new Azure Opspacks from Opsview Cover critical network compone…",FALSE,0,NA,2018-12-11 14:55:15,TRUE,NA,"1072505095466696704",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","opsview",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,2,0,1,"Positive",0.45
"2079","Delighted to announce the winner of the competition to win aGo withgreat w…",FALSE,2,NA,2018-12-11 14:53:04,TRUE,NA,"1072504546168107008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BradChuck",0,FALSE,FALSE,NA,NA,0,3,0,0,2,0,2,0,1,2,"Positive",1.75
"2086","Patents signify innovationgtmil have been filed over the last yrs A UK co analyzed yrs ofdata t…",FALSE,13,NA,2018-12-11 14:51:14,TRUE,NA,"1072504085746733057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","haydenfield",5,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2088","calls on companies to adopt a facial recognition code of conduct",FALSE,0,NA,2018-12-11 14:50:39,TRUE,NA,"1072503936198852608",NA,"<a href=""https://www.stoundi.com"" rel=""nofollow"">Global Analytica</a>","AnalyticaGlobal",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,1,1,0,"Positive",0.5
"2096","mecurycapitaldocsharingzwebcorewindowsneteEmEghtml

these are basically unsinkholable and unmail…",FALSE,6,NA,2018-12-11 14:48:49,TRUE,NA,"1072503476574449667",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Techhelplistcom",5,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"2098","Years ago
 built the Domain Awareness surveillance System for NYPD

Now
The company that powers NYPDs…",FALSE,0,NA,2018-12-11 14:47:37,TRUE,NA,"1072503173611433985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WarOnPrivacy",1,FALSE,FALSE,NA,NA,0,0,0,1,0,0,0,1,0,0,"Negative",-0.4
"2099","Easy way to outsmart the tech",FALSE,1,"wef",2018-12-11 14:47:32,FALSE,"1072502551818448897","1072503152749002752","5120691","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuwanBaller",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1.2
"2108","calls on companies to adopt a facial recognition code of conduct",FALSE,22,NA,2018-12-11 14:45:09,TRUE,NA,"1072502551818448897",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","wef",22,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,1,1,0,"Positive",0.5
"2109","Can anyone recommend a coding class preferably free or cheap That goes in depth and thoroughly explains it from…",FALSE,0,NA,2018-12-11 14:44:56,TRUE,NA,"1072502497854611458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KPar2ival",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,2,1,2,"Positive",1.05
"2111","I love the new surface headphones but one thing bothers me when cycling with wind the noise is either…",FALSE,0,"Microsoft",2018-12-11 14:44:22,TRUE,NA,"1072502356263231492","74286565","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JnthnKS",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,0,1,1,"Positive",1.05
"2117","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 14:41:05,TRUE,NA,"1072501528328589312",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","angelicasaurin",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"2119","You Should Have BoughtSurface Headphones Like",FALSE,0,"geekyranjit",2018-12-11 14:39:30,FALSE,"1072026848840712193","1072501130947629056","135062529","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iPranav31",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.5
"2123","seemed to be the best acquirer of Slack Instead they built 

Microsoft has all the tool…",FALSE,0,"Microsoft",2018-12-11 14:37:36,TRUE,NA,"1072500651308015619","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madhavanmalolan",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,1,0,"Positive",0.5
"2125","It’s inspiring to work withour whole teamto grow innovatecollaborate in an increas…",FALSE,8,NA,2018-12-11 14:36:29,TRUE,NA,"1072500372957290496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KevinPeesker",4,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,1,"Positive",1.8
"2129","Thanks man I appreciate the support",FALSE,1,"Price412",2018-12-11 14:35:59,FALSE,"1072498638847467520","1072500244687056896","193551997","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Matt_da_Martian",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1.6
"2131","DHI GRAS AWARDED WITH THEANDAI FOR EARTH INNOVATION GRANT",FALSE,0,NA,2018-12-11 14:35:25,FALSE,NA,"1072500104966344708",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DHI_GRAS",1,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.75
"2132","search is so bad It prioritises installers over actual programs so you cant just search for a progr…",FALSE,0,NA,2018-12-11 14:34:47,TRUE,NA,"1072499942692933632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UKFX",0,FALSE,FALSE,NA,NA,1,0,1,1,0,1,0,0,1,1,"Negative",-0.35
"2133","A sincere thank you to the generous donors who make teaching computer science so fun and accessible to all…",FALSE,2,NA,2018-12-11 14:34:40,TRUE,NA,"1072499915824218113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsOrlandella",0,FALSE,FALSE,NA,NA,0,1,0,0,2,0,0,2,0,4,"Positive",3.5
"2137","Hes still on the board and is still a very large shareho…",FALSE,1,"sqlmadhadr",2018-12-11 14:33:14,TRUE,"1072185551455993858","1072499552530456578","968855003447390208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dgodon",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2146","Its a common scene in countless offices—a contract goes out and then seconds later an error is spotted See how…",FALSE,25,NA,2018-12-11 14:30:33,TRUE,NA,"1072498879097126914",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Adobe",7,FALSE,FALSE,NA,NA,0,0,0,0,0,1,0,0,1,0,"Negative",-1
"2149","My awesome super rad and sexy friend is raising money to bring joy to others in the form of Xbox Adaptive Control…",FALSE,1,NA,2018-12-11 14:29:36,TRUE,NA,"1072498638847467520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Price412",1,FALSE,FALSE,NA,NA,1,1,0,0,3,0,1,2,0,3,"Positive",5.05
"2152","Ive been double charged in November for officeFirst excuse was weve moved to a new platform…",FALSE,0,"Microsoft",2018-12-11 14:28:30,TRUE,NA,"1072498364732923910","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","WIBUFO",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,1,0,"Positive",0.05
"2154","Again with the Windows thing Good Luck",FALSE,1,"TeamHoneyThief",2018-12-11 14:27:55,FALSE,"1072496271011799040","1072498217512779780","763437552040894469","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dittricd",0,FALSE,FALSE,NA,NA,0,2,0,0,2,0,2,1,0,2,"Positive",1.5
"2155","why dont you guys work upon the Error a that is not letting us download apps from the store on…",FALSE,1,"Microsoft",2018-12-11 14:27:37,TRUE,NA,"1072498139091951617","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","henbhens",0,FALSE,FALSE,NA,NA,0,1,0,0,0,1,0,0,1,1,"Negative",-0.75
"2157","Nowis the right moment to start the development of a new rpg with a new setting And this setting t…",FALSE,1,NA,2018-12-11 14:27:02,TRUE,NA,"1072497994434535427",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DannyDSC1",1,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Positive",1.6
"2160","I know more thandevs that have left MS because of Nadella inside the compan…",FALSE,0,"jaymelbe",2018-12-11 14:26:36,TRUE,"1072497576870580224","1072497886045331458","17721777","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaymelbe",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"2163","Escalation casewe have no clarity of an SLA is this howtreats its…",FALSE,0,"sumiljalota",2018-12-11 14:26:16,TRUE,"1072493178736050179","1072497799848226816","49592259","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sumiljalota",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.5
"2166","sure they are making money but losing market share losing their core business…",FALSE,0,"TheOKcreeper",2018-12-11 14:25:23,TRUE,"1072350873727234053","1072497576870580224","741484392","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaymelbe",0,FALSE,FALSE,NA,NA,2,2,0,0,2,1,1,2,1,3,"Positive",0.35
"2170","hey why is your support so bad

Im freaking livid it is the rd time I open an important…",FALSE,0,"Microsoft",2018-12-11 14:23:35,TRUE,NA,"1072497127941652480","74286565","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RenatoFontes",0,FALSE,FALSE,NA,NA,2,1,2,1,0,1,0,1,2,1,"Negative",-0.75
"2171","New tutorial Custom install or changeand O personal or business editions with Office D…",FALSE,1,NA,2018-12-11 14:23:26,TRUE,NA,"1072497087001124870",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KariTheFinn",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,1,0,0,"Positive",0.8
"2182","Together withwere proud to supportprojects poised to protect the planet through artificial intell…",FALSE,59,NA,2018-12-11 14:19:16,TRUE,NA,"1072496040513802240",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","InsideNatGeo",34,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.4
"2183","community has a problem that almost all of the people with mobile devices operating on microsofts windo…",FALSE,2,"Microsoft",2018-12-11 14:19:00,TRUE,NA,"1072495972285063168","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","henbhens",2,FALSE,FALSE,NA,NA,0,1,0,1,0,1,0,0,1,1,"Negative",-0.15
"2184","My newest onWhyhas the potential to permanently overtake Apple as the USs most valuab…",FALSE,6,NA,2018-12-11 14:17:53,TRUE,NA,"1072495691568693248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielnewmanUV",9,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"2186","While the Trump administration chops environmental regulationschops carbon emissions— byWh…",FALSE,0,NA,2018-12-11 14:17:20,TRUE,NA,"1072495551978110981",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanmcp1",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,1,0,0,0,"Negative",-0.1
"2187","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 14:17:16,TRUE,NA,"1072495536668860417",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","NeliswaSithole",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"2189","A perspective on Innovation in Africa by

tcbattlefield techcrunch",FALSE,0,NA,2018-12-11 14:15:54,FALSE,NA,"1072495190911447043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afroconomist",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.75
"2190","buys land in Sweden TheNordics is attractive to technologydriven companies…",FALSE,0,NA,2018-12-11 14:15:51,TRUE,NA,"1072495180912189441",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mikael108",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.5
"2194","When employees feel enabled to do their best work they are more engaged satisfied and productive Give your empl…",FALSE,0,NA,2018-12-11 14:14:04,TRUE,NA,"1072494731471544320",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","ThisIsCSPi",0,FALSE,FALSE,NA,NA,0,1,0,0,2,0,0,1,0,3,"Positive",3.45
"2195","When employees feel enabled to do their best work they are more engaged satisfied and productive Give your empl…",FALSE,0,NA,2018-12-11 14:14:04,TRUE,NA,"1072494729932103680",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","gterrellFL",0,FALSE,FALSE,NA,NA,0,1,0,0,2,0,0,1,0,3,"Positive",3.45
"2197","We meet Chris LwangaSenior Director driving Microsoft for Startups in Africa and learn more about…",FALSE,1,NA,2018-12-11 14:13:52,TRUE,NA,"1072494680884080640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Apodissi_Intl",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,2,"Positive",1.05
"2198","what the hell I’m trying to avoid using Skype because it always has some problems And now my account…",FALSE,2,"Microsoft",2018-12-11 14:13:51,TRUE,NA,"1072494677885100033","74286565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","couldbesasha",0,FALSE,FALSE,NA,NA,1,0,1,2,0,1,0,1,2,0,"Negative",-1.8
"2199","i swear to fucking god im not going to grad school for linguistics immediately after i graduate literally because i…",FALSE,3,NA,2018-12-11 14:13:48,TRUE,NA,"1072494663825809408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ehmuh",0,FALSE,FALSE,NA,NA,0,2,0,1,1,0,0,3,1,3,"Negative",-1.1
"2202","and AIEssentialsGetting ready to go MachineLearning AI ArtificialIntelligence",FALSE,1,"Microsoft",2018-12-11 14:13:22,FALSE,NA,"1072494553083600896","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrCarBorhz",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Positive",0.8
"2203","Get your database off the ground See how to extend your reach enhance availability and elevate your business with…",FALSE,0,NA,2018-12-11 14:13:15,TRUE,NA,"1072494527322210304",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","cmitmarietta",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,2,"Positive",1.6
"2204","OK It’s time to boycott these horrible companies forever…",FALSE,1,NA,2018-12-11 14:13:13,TRUE,NA,"1072494516152778752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2sunsky",0,FALSE,FALSE,NA,NA,1,1,1,1,0,0,0,0,2,0,"Negative",-1.5
"2205","Your organizations digital transformation begins with the decision to start thinking as a digital company IT Part…",FALSE,0,NA,2018-12-11 14:13:07,TRUE,NA,"1072494492371050496",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","MMakeyev",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2206","Kicking off NYC Diversity Workshop Thanks to <U+2066><U+2069> <U+2066><U+2069> and <U+2066><U+2069> for supporting this…",FALSE,16,NA,2018-12-11 14:12:34,TRUE,NA,"1072494353719943174",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYSchoolSupts",8,FALSE,FALSE,NA,NA,1,0,0,0,0,0,0,1,0,1,"Positive",1.35
"2207","Your organizations digital transformation begins with the decision to start thinking as a digital company Salcon…",FALSE,0,NA,2018-12-11 14:11:50,TRUE,NA,"1072494166855348225",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","salconts",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2208","The mission ofrebuildbrick by brick",FALSE,1,NA,2018-12-11 14:11:40,FALSE,NA,"1072494128561340417",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TVisionTech",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"2209","When employees feel enabled to do their best work they are more engaged satisfied and productive Give your empl…",FALSE,0,NA,2018-12-11 14:11:34,TRUE,NA,"1072494101126397953",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","DigitalRx_Media",0,FALSE,FALSE,NA,NA,0,1,0,0,2,0,0,1,0,3,"Positive",3.45
"2211","Your organizations digital transformation begins with the decision to start thinking as a digital company ICT NET…",FALSE,0,NA,2018-12-11 14:11:27,TRUE,NA,"1072494072286375937",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","ICT_NETWORK_SYS",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2212","Where do you see your business inyears Technology is being used to transform every industry Thats why your bu…",FALSE,0,NA,2018-12-11 14:11:05,TRUE,NA,"1072493981114789889",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","CKXATL",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.1
"2214","Your organizations digital transformation begins with the decision to start thinking as a digital company VistaBi…",FALSE,0,NA,2018-12-11 14:11:01,TRUE,NA,"1072493964505346049",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","hicham_zac",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2215","Your organizations digital transformation begins with the decision to start thinking as a digital company NetGain…",FALSE,0,NA,2018-12-11 14:10:55,TRUE,NA,"1072493940232851456",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","NetGainIS",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2216","Your organizations digital transformation begins with the decision to start thinking as a digital company Federal…",FALSE,0,NA,2018-12-11 14:10:54,TRUE,NA,"1072493931978481666",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","FedSLEDSol",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
"2217","Where do you see your business inyears Technology is being used to transform every industry Thats why your bu…",FALSE,0,NA,2018-12-11 14:10:49,TRUE,NA,"1072493911745142784",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","AtairaAnalytics",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.1
"2218","When employees feel enabled to do their best work they are more engaged satisfied and productive Give your empl…",FALSE,0,NA,2018-12-11 14:10:32,TRUE,NA,"1072493839838011393",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","E_H_Integrated",0,FALSE,FALSE,NA,NA,0,1,0,0,2,0,0,1,0,3,"Positive",3.45
"2219","Where do you see your business inyears Technology is being used to transform every industry Thats why your bu…",FALSE,0,NA,2018-12-11 14:10:30,TRUE,NA,"1072493835056529409",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","EricBonett",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.1
"2220","See howeasily built a natural language bot to engage itsmillion customers with …",FALSE,0,NA,2018-12-11 14:10:23,TRUE,NA,"1072493805423730698",NA,"<a href=""http://www.contentmx.com"" rel=""nofollow"">ContentMX</a>","IAYFconsulting",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1.2
"2221","Discover theSurface Hub enabling productivity in any space allowing people to come together to get t…",FALSE,0,NA,2018-12-11 14:10:07,TRUE,NA,"1072493737236987908",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Banner_1",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",1
"2222","Posted",FALSE,0,"Microsoft",2018-12-11 14:10:04,FALSE,NA,"1072493726231093253","74286565","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iaway",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"2223","Very well doneIve just written my post to MSDN forum And this is what I get after I send it
Just…",FALSE,0,NA,2018-12-11 14:09:59,TRUE,NA,"1072493701761503245",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JanLender",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.8
